@relation 'train1_data-weka.filters.unsupervised.attribute.Remove-R1-2,13-weka.filters.unsupervised.attribute.Remove-R1,5-6-weka.filters.unsupervised.attribute.Remove-R4,6'

@attribute Year numeric
@attribute Kilometers_Driven numeric
@attribute Fuel_Type {CNG,Diesel,Petrol,LPG,Electric}
@attribute Engine {'998 CC','1582 CC','1199 CC','1248 CC','1968 CC','814 CC','1461 CC','2755 CC','1598 CC','1462 CC','1497 CC','2179 CC','2477 CC','1498 CC','2143 CC','1995 CC','1984 CC','1197 CC','2494 CC','1798 CC','2696 CC','2698 CC','1061 CC','1198 CC','2987 CC','796 CC','624 CC','1999 CC','1991 CC','2694 CC','1120 CC','2498 CC','799 CC','2393 CC','1399 CC','1796 CC','2148 CC','1396 CC','1950 CC','4806 CC','1998 CC','1086 CC','1193 CC','2982 CC','1493 CC','2967 CC','2993 CC','1196 CC','1799 CC','2497 CC','2354 CC','1373 CC','2996 CC','1591 CC','2894 CC','5461 CC','1595 CC','936 CC','1997 CC',0,'1896 CC','1390 CC','1364 CC','2199 CC','993 CC','999 CC','1405 CC','2956 CC','1794 CC','995 CC','2496 CC','1599 CC','2400 CC','1495 CC','2523 CC','793 CC','4134 CC','1596 CC','1395 CC','2953 CC','1586 CC','2362 CC','1496 CC','1368 CC','1298 CC','1956 CC','1299 CC','3498 CC','2835 CC','1150 CC','3198 CC','1343 CC','1499 CC','1186 CC','1590 CC','2609 CC','2499 CC','2446 CC','1978 CC','2360 CC','3436 CC','2198 CC','4367 CC','2706 CC','1422 CC','2979 CC','1969 CC','1489 CC','2489 CC','1242 CC','1388 CC','1172 CC','2495 CC','1194 CC','3200 CC','1781 CC','1341 CC','2773 CC','3597 CC','1985 CC','2147 CC','1047 CC','2999 CC','2995 CC','2997 CC','1948 CC','2359 CC','4395 CC','2349 CC','2720 CC','1468 CC','3197 CC','2487 CC','1597 CC','2771 CC','72 CC','4951 CC','970 CC','2925 CC','2200 CC','5000 CC','2149 CC','5998 CC','2092 CC','5204 CC','2112 CC','1797 CC'}
@attribute Seats numeric
@attribute Price numeric

@data
2015,65000,Diesel,'1498 CC',5,5.95
2013,72000,Diesel,'1248 CC',5,2.69
2014,29000,Diesel,'1968 CC',5,26
2015,32000,Petrol,'1497 CC',5,5.5
2016,29875,Petrol,'1196 CC',5,4.85
2018,32539,Diesel,'1248 CC',5,8.39
2015,83090,Diesel,'1461 CC',5,7.99
2016,62679,Diesel,'1396 CC',5,6.95
2010,93000,Petrol,'1390 CC',5,1.5
2006,44000,Petrol,'1497 CC',5,1.55
2010,78400,Petrol,'1196 CC',5,2.75
2014,71300,Petrol,'1598 CC',5,4.25
2015,18000,Petrol,'1197 CC',5,2.85
2019,24013,Diesel,'1999 CC',7,56.14
2009,99100,Petrol,'1984 CC',5,10
2003,62000,Petrol,'1298 CC',8,1.25
2017,14000,Diesel,'1248 CC',5,7.5
2015,44811,Diesel,'1968 CC',5,25.81
2014,44000,Petrol,'1198 CC',5,4.3
2010,136000,Diesel,'2982 CC',7,11
2010,144113,Diesel,'2982 CC',7,11.75
2012,94989,Petrol,'2354 CC',5,6.58
2012,58133,Diesel,'1248 CC',5,4.8
2008,61000,Petrol,'1198 CC',5,1.65
2017,27000,Diesel,'1956 CC',5,15
2014,18050,Petrol,'624 CC',4,1
2007,145277,Petrol,'1596 CC',5,1.65
2015,42000,Diesel,'793 CC',5,3.6
2011,86000,Diesel,'2982 CC',7,11.5
2015,42150,Diesel,'793 CC',5,3.6
2015,30158,Petrol,'814 CC',5,3.05
2011,47000,Diesel,'1498 CC',5,6
2013,39000,Petrol,'1198 CC',5,3.75
2016,32125,Petrol,'1199 CC',5,6.17
2017,58829,Diesel,'1248 CC',5,9.05
2013,67559,Petrol,'1198 CC',5,4.05
2013,55000,Petrol,'1298 CC',5,4.25
2018,30000,Petrol,'998 CC',5,3.75
2016,28000,Petrol,'1591 CC',5,11.85
2016,31826,Diesel,'1498 CC',5,8.24
2016,64000,Diesel,'1248 CC',5,5.99
2008,100009,Petrol,'1997 CC',5,6.5
2019,17201,Diesel,'2179 CC',7,58.91
2014,74345,Diesel,'2179 CC',7,8
2015,58134,Petrol,'1198 CC',5,4.64
2010,30566,Petrol,'1197 CC',5,3.32
2012,55231,Petrol,'1197 CC',5,2.78
2016,67774,Diesel,'1998 CC',5,8.95
2013,50319,Petrol,'1991 CC',5,21.95
2013,45000,Petrol,'2359 CC',5,7.9
2007,43627,Petrol,'1796 CC',5,29
2013,45000,Diesel,'1199 CC',5,3.25
2014,10500,Petrol,'1497 CC',5,5.9
2017,21789,Diesel,'1248 CC',5,9.88
2019,21134,Petrol,'1197 CC',5,8.78
2011,90000,Diesel,'2179 CC',7,2.75
2014,51553,Diesel,'1461 CC',5,5.98
2011,31000,Petrol,'2497 CC',5,31
2011,67422,Petrol,'1798 CC',5,3.55
2015,60519,Diesel,'1582 CC',5,6.24
2009,34000,Diesel,'1248 CC',5,2.19
2013,68434,Diesel,'1248 CC',5,5.5
2014,17000,Petrol,'998 CC',5,2.1
2011,43686,Petrol,'5000 CC',4,50.66
2012,22000,Diesel,'2143 CC',5,14
2013,79225,Diesel,'1582 CC',5,5.5
2007,63000,Petrol,'1598 CC',5,1.2
2014,61922,Petrol,'1197 CC',5,5.3
2015,85000,Diesel,'1582 CC',5,6.3
2017,26192,Diesel,'2143 CC',5,40.47
2013,65000,Diesel,'2982 CC',7,16.1
2014,44999,Diesel,'1968 CC',5,25
2008,81308,Diesel,'1995 CC',5,7.95
2016,35000,Petrol,'796 CC',5,2.65
2012,65349,Petrol,'998 CC',5,2.81
2012,80000,Petrol,'1798 CC',5,17.5
2012,61000,Petrol,'1197 CC',5,3.3
2019,31817,Petrol,'998 CC',5,5.34
2016,41000,Diesel,'1498 CC',5,8.5
2010,82606,Petrol,'1198 CC',5,2.69
2015,52000,Diesel,'2179 CC',7,11.5
2011,50318,Petrol,'1197 CC',5,4.06
2016,50000,Diesel,'2143 CC',5,49
2012,72000,Diesel,'1598 CC',5,4.6
2015,63776,Diesel,'1120 CC',5,3.96
2015,28133,Petrol,'1197 CC',5,5.6
2017,45000,Diesel,'1248 CC',5,3.75
2015,55697,Diesel,'1396 CC',5,5.5
2012,62000,Diesel,'1598 CC',5,3
2011,48000,Petrol,'1368 CC',5,3
2010,90246,Petrol,'1298 CC',5,2.95
2015,80500,Diesel,'1396 CC',5,2.45
2012,119000,Diesel,'2143 CC',5,13.99
2016,28541,Diesel,'2987 CC',5,60.75
2008,45500,Petrol,'1086 CC',5,1.17
2012,41000,Petrol,'1497 CC',5,4.5
2010,58000,Petrol,'1197 CC',5,2.5
2015,99000,Diesel,'2982 CC',7,20.5
2014,31200,Petrol,'1197 CC',5,3.9
2009,85000,Diesel,'1896 CC',5,3.5
2016,60924,Petrol,'1499 CC',5,8.3
2012,45000,Petrol,'814 CC',5,2.5
2011,44000,Petrol,'1198 CC',5,2.65
2016,30534,Petrol,'1199 CC',5,7.42
2016,46399,Petrol,'1198 CC',5,4.63
2008,42000,Petrol,'796 CC',5,1.09
2011,67000,Diesel,'1582 CC',5,3.8
2013,58000,Diesel,'2148 CC',5,15.75
2015,27000,Petrol,'1193 CC',5,5.27
2012,39566,Petrol,'1198 CC',5,2.75
2016,14980,Diesel,'1498 CC',5,7.4
2017,18491,Petrol,'998 CC',5,3.9
2000,90000,Petrol,'993 CC',5,0.7
2015,118211,Diesel,'1396 CC',5,5.9
2016,63316,Diesel,'1598 CC',5,9.58
2014,42000,Diesel,'2143 CC',5,24.95
2015,25648,Petrol,'1399 CC',7,4.29
2011,67612,Diesel,'2143 CC',5,11.5
2016,33000,Diesel,'2179 CC',7,9.65
2015,20000,Petrol,'1197 CC',5,3.75
2007,143000,Petrol,'1341 CC',5,1.1
2014,118218,Diesel,'2967 CC',7,31.41
2012,99000,Diesel,'2179 CC',8,6
2016,22700,Petrol,'1199 CC',5,5.55
2017,28000,Diesel,'2179 CC',7,10.91
2014,62000,Diesel,'2179 CC',7,7.25
2012,107023,Diesel,'1199 CC',5,3.9
2012,71082,Diesel,'1248 CC',5,3.95
2013,60000,Diesel,'1968 CC',5,22
2014,21701,Petrol,'998 CC',5,3.38
2011,56000,Petrol,'1497 CC',5,3.45
2016,32450,Petrol,'1197 CC',5,5.75
2016,12500,Petrol,'799 CC',5,2.75
2019,20483,Diesel,'2143 CC',5,30.3
2014,45800,Diesel,'1498 CC',5,7.5
2015,35441,Petrol,'1197 CC',5,6.87
2015,86398,Diesel,'2494 CC',7,15.2
2012,150000,Diesel,'1461 CC',5,3.5
2014,89000,Diesel,'1248 CC',5,5.85
2010,68375,Petrol,'998 CC',5,2.5
2013,52000,Petrol,'1197 CC',5,3.95
2017,39000,Diesel,'2143 CC',5,27
2014,68000,Petrol,'1373 CC',7,6.75
2007,71000,Petrol,'998 CC',5,1.5
2012,72003,Diesel,'1199 CC',5,3.9
2014,135670,Diesel,'1498 CC',5,6.55
2017,65850,Diesel,'1498 CC',5,9.44
2015,53920,Petrol,'1798 CC',5,10.77
2014,58000,Diesel,'2179 CC',7,7.5
2016,4000,Petrol,'796 CC',5,3
2010,58000,Diesel,'2993 CC',5,11.75
2016,29832,Petrol,'814 CC',5,3.29
2016,71156,Diesel,'1248 CC',5,6.5
2015,64687,CNG,'998 CC',5,3.8
2011,54000,Diesel,'1968 CC',5,18
2009,75000,Petrol,'1798 CC',5,4.95
2015,39208,Petrol,'1193 CC',5,4.52
2014,41000,Diesel,'2149 CC',7,8
2013,38622,Petrol,'1497 CC',5,6.26
2016,18000,Petrol,'1498 CC',5,7.5
2012,52000,Petrol,0,0,3.65
2011,45000,Petrol,'1598 CC',5,3.35
2014,48656,Petrol,'1591 CC',5,5.5
2012,79000,Diesel,'1582 CC',5,5.25
2012,88000,Diesel,'1968 CC',5,16.25
2009,92000,Petrol,'1586 CC',5,2.7
2019,9000,Diesel,'2198 CC',7,32.9
2008,50121,Petrol,'1197 CC',5,3.41
2014,79000,Diesel,'1120 CC',5,4.15
2014,46000,Diesel,'1498 CC',5,5.9
2012,100000,Petrol,'2496 CC',5,11.5
2015,41000,Petrol,'1197 CC',5,4.75
2015,25000,Petrol,'998 CC',5,3.5
2014,71899,Diesel,'1248 CC',7,7.25
2016,7100,Petrol,'998 CC',5,4.35
2018,38171,Petrol,'999 CC',5,4.99
2013,70359,Diesel,'2179 CC',8,7.65
2011,200000,Diesel,'2494 CC',7,9
2017,26969,Diesel,'1199 CC',5,6.9
2011,56500,Diesel,'1399 CC',5,2.9
2014,40000,Diesel,'1461 CC',5,5.75
2014,41000,Diesel,'2200 CC',7,8
2017,53105,Petrol,'999 CC',5,4.41
2013,23000,Diesel,'1498 CC',5,4.95
2016,80999,Diesel,'2179 CC',7,14.4
2012,82000,Diesel,'1399 CC',5,2.95
2017,68557,Diesel,'2523 CC',7,8.14
2016,34000,Diesel,'1498 CC',5,8.45
2015,77000,Diesel,'2494 CC',8,12.5
2012,48000,Diesel,'2179 CC',7,6.5
2015,28232,Petrol,'1499 CC',5,7.72
2011,110000,Diesel,'1968 CC',5,8
2009,120000,Diesel,'2179 CC',7,3
2013,49000,Diesel,'2993 CC',4,29
2014,22000,Petrol,'1198 CC',5,4.11
2015,14925,Petrol,'1197 CC',5,5.37
2013,75000,Diesel,'1248 CC',7,6.55
2015,23000,Petrol,'1497 CC',5,7
2014,57000,Petrol,'1497 CC',5,5.48
2013,76718,Diesel,'1968 CC',5,6.51
2016,138000,Diesel,'1498 CC',5,5.15
2013,140000,Diesel,'2179 CC',7,9
2008,110000,Petrol,'1798 CC',5,2.75
2005,126000,Petrol,'1086 CC',5,1.2
2012,73000,Diesel,'1995 CC',5,12.5
2017,63423,Diesel,'1498 CC',5,7.69
2013,62132,Petrol,'1197 CC',5,4.57
2013,51000,Petrol,'1497 CC',5,4.5
2015,75000,Diesel,'1248 CC',5,4.9
2008,55410,Petrol,'1086 CC',5,1.65
2015,41000,Petrol,'1199 CC',5,3.25
2012,45000,Diesel,'1582 CC',5,6.25
2018,53322,Petrol,'1591 CC',5,12.13
2013,48000,Petrol,'1199 CC',5,3.25
2013,72000,Diesel,'1968 CC',5,29
2013,50266,Petrol,'1497 CC',5,5.53
2017,21800,Petrol,'1497 CC',5,8.75
2014,45000,Diesel,'2967 CC',7,37.9
2010,62000,Petrol,'1197 CC',5,2.4
2014,41681,Petrol,'1197 CC',5,4.55
2011,69313,Petrol,'1197 CC',5,2.65
2017,49000,Diesel,'1396 CC',5,1.6
2012,40471,Diesel,'2993 CC',5,25.72
2013,60000,Diesel,'1248 CC',5,4.15
2018,1001,Petrol,'1194 CC',5,7.23
2008,38000,Petrol,'1599 CC',5,2.6
2008,66000,Diesel,'1995 CC',5,7.25
2017,33901,Diesel,'2494 CC',8,14.29
2011,57000,Diesel,'2143 CC',5,17.25
2013,170000,Diesel,'1582 CC',5,7.5
2014,60000,Diesel,'1248 CC',5,4.35
2016,85000,Diesel,'1248 CC',5,8.9
2016,146000,Petrol,'1197 CC',5,3.5
2014,56002,Diesel,'1498 CC',5,6.1
2016,8554,Petrol,'799 CC',5,3.2
2014,62322,Diesel,'1364 CC',5,4.9
2015,37929,Petrol,'998 CC',5,3.69
2016,5400,Petrol,'1199 CC',5,3.98
2013,60000,Diesel,'1396 CC',5,2.95
2014,55730,Diesel,'1968 CC',5,15.21
2015,62000,Diesel,'1248 CC',5,6.3
2017,14576,Petrol,'1198 CC',5,6.69
2017,17000,Petrol,'1497 CC',7,9.5
2009,28000,Petrol,'1197 CC',5,2.65
2012,58200,Diesel,'2199 CC',7,7.5
2002,53000,Petrol,0,0,1.85
2018,12278,Petrol,'998 CC',5,5.63
2018,17665,Petrol,'1591 CC',5,11.78
2004,200000,Diesel,'1396 CC',5,0.85
2011,55893,Petrol,'1598 CC',5,3.35
2015,60586,Petrol,'998 CC',5,4.11
2015,13500,Diesel,'2143 CC',5,25.51
2017,30000,Petrol,'796 CC',5,3.1
2018,12000,Diesel,'3198 CC',7,33.5
2017,65000,Petrol,'1193 CC',5,4.8
2014,38000,Petrol,'1598 CC',5,3.49
2012,25000,Petrol,'1373 CC',7,5.15
2011,100000,Diesel,'2987 CC',5,14.41
2014,13710,Petrol,'1199 CC',5,4.75
2015,100000,Diesel,'2982 CC',7,19
2017,17000,Petrol,'998 CC',5,4.9
2008,89000,Diesel,'1995 CC',4,6.3
2006,100173,Petrol,'1497 CC',5,2.4
2009,97000,Petrol,'1999 CC',5,3
2016,40190,Petrol,'1198 CC',5,4.25
2016,29647,Diesel,'1498 CC',5,6.3
2018,43639,Petrol,'998 CC',5,8.15
2012,37333,Petrol,'1197 CC',5,3.22
2018,48407,Petrol,'1197 CC',5,7.65
2011,25000,Petrol,'2979 CC',2,30
2010,72400,Petrol,'1197 CC',5,2.3
2012,18000,Petrol,'1598 CC',4,22
2012,65167,Petrol,'1198 CC',5,3.28
2016,25418,Petrol,'1373 CC',5,7.09
2013,38995,Diesel,'1248 CC',5,6.46
2012,60000,Diesel,'1199 CC',5,4
2011,72000,Diesel,'1995 CC',5,11
2016,31075,Diesel,'2967 CC',7,49.79
2015,4311,Diesel,'1498 CC',5,4.8
2017,21000,Diesel,'1995 CC',5,35
2011,54000,Diesel,'2987 CC',5,21.99
2007,50000,Petrol,'1061 CC',5,1.1
2018,13000,Petrol,'1197 CC',5,6.6
2013,74000,Petrol,'1197 CC',5,4.5
2009,75000,Petrol,'1150 CC',5,1
2017,25000,Diesel,'1498 CC',5,6.9
2012,139000,Diesel,'2179 CC',5,16.75
2015,52000,Diesel,'1968 CC',5,25.49
2015,20000,Diesel,'1968 CC',5,35.5
2018,32663,Diesel,'1186 CC',5,6.28
2012,76777,Diesel,'2179 CC',8,4.88
2016,100303,Diesel,'1248 CC',5,3.7
2015,43993,Petrol,'814 CC',5,3.45
2016,72118,Diesel,'2179 CC',8,10.23
2010,83000,Petrol,'2354 CC',5,6.5
2016,7523,Petrol,'1199 CC',5,6.15
2014,34670,Petrol,'1196 CC',7,2.9
2016,30000,Diesel,'1120 CC',5,5.5
2017,17000,Diesel,'3198 CC',7,31
2015,59261,Diesel,'1186 CC',5,4.25
2016,65210,Diesel,'1248 CC',5,5.48
2016,19000,Petrol,'1197 CC',5,7.25
2012,50000,Petrol,'1298 CC',5,3
2015,47000,Diesel,'1995 CC',5,29.5
2007,75000,Petrol,'1497 CC',5,1.49
2013,54534,Petrol,'1197 CC',5,3.65
2018,13000,Diesel,'1498 CC',5,10.9
2015,48808,Petrol,'998 CC',5,4.3
2012,63001,Diesel,'1248 CC',7,6.11
2015,64771,Diesel,'2494 CC',8,15.5
2016,34634,Petrol,'1497 CC',5,6.9
2012,69242,Petrol,'1197 CC',5,4.69
2011,33292,Petrol,'1197 CC',5,3.19
2012,55000,Petrol,'1396 CC',5,3.75
2019,1000,Petrol,'1197 CC',5,8.6
2011,80000,Petrol,'1497 CC',5,3.85
2016,65003,Diesel,'4134 CC',5,67.83
2019,16573,Petrol,'1198 CC',5,9.31
2008,152633,Petrol,'1799 CC',5,3
2015,53000,Petrol,'1197 CC',5,5.5
2017,50129,Diesel,'1582 CC',5,13.3
2013,63716,Diesel,'1968 CC',5,23
2018,11000,Petrol,'796 CC',5,3.35
2012,115000,Diesel,'1995 CC',5,10
2013,63265,Petrol,'1197 CC',5,2.95
2016,20000,Diesel,'1498 CC',5,6.75
2010,79000,Petrol,'1198 CC',5,2.44
2015,41000,Petrol,'1373 CC',5,5.85
2015,26323,Petrol,'1197 CC',5,7.4
2016,76000,Diesel,'1120 CC',5,3.8
2008,69972,Petrol,'1799 CC',5,3.8
2008,69000,Petrol,'1497 CC',5,2.7
2016,65000,Diesel,'2523 CC',7,7.21
2016,29512,Petrol,'1497 CC',5,7.9
2017,51000,Diesel,'1186 CC',5,4.2
2014,58003,Diesel,'1461 CC',5,5.75
2013,56500,Petrol,'998 CC',5,3.45
2014,29063,Diesel,'1968 CC',5,25.75
2018,46811,Diesel,'2179 CC',7,16.59
2014,31897,Petrol,'1198 CC',5,4.69
2009,52100,Diesel,'1995 CC',5,7.5
2016,73000,Diesel,'2393 CC',7,16.5
2009,31423,Petrol,'1497 CC',5,1.99
2014,75180,Diesel,'1248 CC',5,5.25
2013,75000,Diesel,'1461 CC',5,5.4
2014,15000,Petrol,'1198 CC',5,3.9
2015,12000,Petrol,'1197 CC',5,5.8
2014,32000,Diesel,'1995 CC',5,30.5
2017,44504,Diesel,'1248 CC',5,5.6
2012,66000,Diesel,'2987 CC',5,23
2015,39437,Diesel,'1248 CC',5,5.15
2017,36931,Diesel,'1582 CC',5,9.48
2016,17800,Petrol,'624 CC',4,2.38
2009,71346,Petrol,'1298 CC',5,3.8
2015,45000,Petrol,'1197 CC',5,5.5
2010,85155,Petrol,'1197 CC',5,3.55
2015,48823,Petrol,'1373 CC',5,6.35
2015,37000,Diesel,'2179 CC',5,36
2005,92000,Diesel,'1405 CC',5,1.1
2014,36000,Petrol,'1193 CC',5,3.7
2016,24569,Diesel,'1997 CC',7,13.5
2008,95000,Petrol,'2354 CC',5,2.85
2015,25811,Petrol,'624 CC',4,2.13
2015,65000,Diesel,'1582 CC',5,7.75
2017,100400,Diesel,'1396 CC',5,2.85
2014,76414,Diesel,'1498 CC',5,4.95
2012,82103,Diesel,'2179 CC',7,6.2
2013,98000,Diesel,'1995 CC',5,17.5
2010,45252,Petrol,'1197 CC',5,2.25
2017,10300,Petrol,'1197 CC',5,6.75
2016,42024,Diesel,'1582 CC',5,9.73
2018,51236,Diesel,'1248 CC',7,8.49
2013,52000,Petrol,'1598 CC',4,25
2015,42894,Diesel,'1248 CC',5,5.59
2011,68000,Diesel,'1896 CC',5,4.8
2014,69000,Diesel,'1498 CC',5,5.45
2017,10000,Petrol,'1197 CC',5,6.5
2015,16000,Petrol,'1198 CC',5,4.35
2013,46992,Diesel,'1498 CC',5,3.75
2010,170000,Diesel,'1995 CC',5,12
2014,58000,Diesel,'2967 CC',7,32
2015,50000,Diesel,'1120 CC',5,4
2011,39010,Diesel,'1461 CC',5,2.6
2016,26946,Petrol,'1197 CC',5,4.45
2015,28700,Petrol,'814 CC',5,2.6
2011,60000,Petrol,'1796 CC',5,16
2014,38999,Diesel,'2179 CC',5,32.5
2016,39000,Diesel,'2696 CC',7,13.85
2018,7784,Petrol,'1373 CC',5,8.76
2014,45710,Petrol,'3498 CC',7,23.68
2017,42000,Petrol,'1197 CC',5,5.5
2013,75995,Diesel,'4367 CC',5,65.81
2013,57000,Diesel,'1461 CC',5,4.99
2013,85350,Diesel,'1582 CC',5,5.7
2016,82725,Petrol,'1798 CC',5,11.99
2016,19000,Diesel,'1995 CC',5,29.99
2018,13900,Petrol,'1499 CC',5,9.5
2014,108000,Diesel,'1248 CC',5,5.5
2016,36000,Diesel,'2199 CC',7,23
2013,62188,Diesel,'1396 CC',5,2.95
2015,58397,Diesel,'1120 CC',5,4.9
2006,85000,Petrol,'1086 CC',5,1.3
2016,30000,Petrol,'998 CC',5,4.25
2018,29907,Diesel,'2179 CC',7,16.36
2009,46000,Diesel,'1968 CC',5,9.95
2012,65000,Diesel,'1598 CC',5,5.5
2016,22000,Diesel,'1248 CC',5,8.25
2002,99024,Petrol,'993 CC',5,0.95
2016,34952,Petrol,'1086 CC',5,4.01
2019,13913,Petrol,'1199 CC',5,8.2
2014,71000,Diesel,'1498 CC',5,6.2
2012,97000,Diesel,'2982 CC',7,16.75
2017,21000,Diesel,'2179 CC',7,16.5
2007,116000,Diesel,'2499 CC',7,3.75
2012,110438,Diesel,'1399 CC',5,3.5
2017,66507,Petrol,'1199 CC',5,5.43
2017,54650,Diesel,'3198 CC',7,30.35
2014,32000,Petrol,'1498 CC',5,7.99
2011,75378,Diesel,'1896 CC',5,3.59
2012,82697,Diesel,'936 CC',5,1.9
2009,135000,Petrol,'2362 CC',5,4.7
2012,149000,Diesel,'1461 CC',5,7.25
2016,26212,Diesel,'2143 CC',5,24.46
2014,23500,Petrol,'1193 CC',5,3.9
2013,56127,Petrol,'1197 CC',5,5.15
2015,26000,Petrol,'1197 CC',5,3.65
2016,26000,Diesel,'1186 CC',5,5
2009,42000,Petrol,'1497 CC',5,2.3
2001,130000,Petrol,'1495 CC',5,0.75
2009,137148,Petrol,'1599 CC',5,1.85
2010,114703,Petrol,'1196 CC',5,1.8
2014,97439,Diesel,'1498 CC',5,4.41
2006,40000,Petrol,'998 CC',5,2
2014,81609,Diesel,'1248 CC',5,5.55
2014,28000,Diesel,'2987 CC',5,31.75
2015,37500,Diesel,'1968 CC',5,32
2010,37000,Diesel,'2987 CC',5,21
2010,83000,Diesel,'1248 CC',5,2.75
2005,79012,Petrol,'1794 CC',5,2.64
2018,27395,Diesel,'2179 CC',7,14.19
2017,35362,Petrol,'998 CC',5,3.85
2014,117000,Diesel,'2982 CC',7,15.5
2010,23000,Petrol,'1061 CC',5,1.9
2014,59508,Petrol,'624 CC',4,1.26
2009,69000,Petrol,'1197 CC',5,2.4
2010,58000,Diesel,'1995 CC',5,11.5
2014,88511,Diesel,'2179 CC',7,8.25
2011,66000,Petrol,'1598 CC',5,2.75
2009,65000,Petrol,'1198 CC',5,1.4
2015,30676,Petrol,'624 CC',4,2.9
2011,76000,Diesel,'1399 CC',5,2.4
2013,23627,Petrol,'1598 CC',5,4.75
2018,52827,Diesel,'2179 CC',5,44.76
2015,64465,Diesel,'1498 CC',5,6.22
2018,14000,Petrol,'999 CC',5,4.5
2015,26000,Petrol,'1197 CC',5,4.25
2011,78203,Diesel,'1991 CC',4,5.5
2017,27000,Diesel,'1396 CC',5,6.95
2018,31919,Petrol,'998 CC',5,4.56
2016,47392,Diesel,'1582 CC',5,13.82
2016,17362,Petrol,'1198 CC',5,5.65
2016,49716,Diesel,'1396 CC',5,6.2
2014,48000,Petrol,'998 CC',5,3.25
2009,46000,Diesel,'1968 CC',5,8.5
2016,79000,Diesel,'1396 CC',5,7.25
2013,57000,Diesel,'1461 CC',5,4.61
2016,29754,Petrol,'1199 CC',5,5.3
2012,50123,Diesel,'1405 CC',5,1.9
2012,57184,Petrol,'1197 CC',5,3.09
2007,75000,Diesel,'2993 CC',5,9.5
2015,26000,Diesel,'1582 CC',5,12.65
2016,22129,Petrol,'1197 CC',5,4.25
2011,127887,Diesel,'1248 CC',5,2.95
2006,92000,Diesel,'2179 CC',8,3.45
2011,60634,Petrol,'1086 CC',5,3.3
2014,90000,Diesel,'2179 CC',7,8
2009,59000,Petrol,'1799 CC',5,2.71
2012,59293,Petrol,'998 CC',5,2.7
2012,80753,Diesel,'1248 CC',5,4.5
2015,40000,Diesel,'2982 CC',7,18.75
2014,103000,Diesel,'1248 CC',5,5.25
2012,72389,LPG,'998 CC',5,3.2
2017,48000,Diesel,'1248 CC',5,6
2014,41000,Petrol,'1197 CC',5,3.14
2016,26000,Petrol,'799 CC',5,2.55
2012,30000,Petrol,'1193 CC',5,2.3
2014,74624,Diesel,'1399 CC',5,5.65
2015,47877,Diesel,'2967 CC',5,48.22
2016,35000,Petrol,'998 CC',5,3
2015,52123,Diesel,'1498 CC',5,7.5
2005,90000,Diesel,'2179 CC',8,2.6
2018,1400,Diesel,'1995 CC',5,61.25
2009,122000,Petrol,'1497 CC',5,3.5
2016,21110,Petrol,'1998 CC',4,28.95
2015,78000,Diesel,'2477 CC',6,15
2012,72000,Diesel,'1248 CC',5,4.25
2006,48000,Petrol,'5998 CC',4,59
2013,43486,Diesel,'1248 CC',7,6.6
2007,199000,Diesel,'2494 CC',7,5.2
2010,34000,Petrol,'1796 CC',5,10
2016,37944,Diesel,'2143 CC',5,35
2017,30000,Diesel,'1498 CC',5,8.75
2015,64005,Petrol,'1197 CC',5,4.57
2012,62000,Petrol,'1197 CC',5,2.5
2005,105000,Petrol,'999 CC',5,1.75
2014,59885,Diesel,'2179 CC',5,20.11
2011,144471,Diesel,'2494 CC',8,7.8
2011,63991,Petrol,'1197 CC',5,3.61
2007,72000,Petrol,'1086 CC',5,1.11
2015,34895,Petrol,'1198 CC',5,4.6
2015,97003,Diesel,'2993 CC',5,85
2015,45000,Petrol,'1497 CC',5,5.25
2013,45000,Diesel,'1498 CC',5,3.3
2013,100000,Diesel,'2982 CC',7,17.75
2016,70000,Diesel,'2179 CC',5,35
2016,37023,Diesel,'1582 CC',5,13.39
2012,81000,Diesel,'936 CC',5,2.5
2017,20789,Diesel,'2755 CC',7,18.36
2015,68310,Diesel,'1248 CC',5,5.95
2015,47250,Diesel,'1582 CC',5,11
2014,47000,Diesel,'2993 CC',5,64.75
2017,128000,Diesel,'1498 CC',5,6.3
2017,17702,Petrol,'1591 CC',5,11.94
2014,34987,Petrol,'1197 CC',5,5.95
2017,37000,Diesel,'1498 CC',5,11
2017,38271,Petrol,'1591 CC',5,12.53
2012,32510,Diesel,'1399 CC',5,3.75
2014,88000,Diesel,'2993 CC',5,27
2012,116000,Diesel,'2835 CC',6,9.95
2013,156000,Diesel,'1461 CC',5,4.2
2010,75319,Petrol,'1197 CC',5,2
2013,28000,Petrol,'1197 CC',5,3.25
2017,16500,Diesel,'2143 CC',5,34
2016,75637,Diesel,'1995 CC',5,30.37
2018,32854,Petrol,'1591 CC',5,12.6
2019,6568,Petrol,'799 CC',5,5.09
2014,30000,Diesel,'2967 CC',5,24.5
2018,17804,Diesel,'1248 CC',5,7.97
2011,69768,Petrol,'1198 CC',5,2.9
2016,62404,Diesel,'1995 CC',5,21.33
2012,97000,Diesel,'1582 CC',5,6.5
2016,55687,Diesel,'1396 CC',5,12.15
2014,17000,Petrol,'1598 CC',5,4.25
2017,34232,Diesel,'1995 CC',5,35.84
2004,135000,Petrol,'1997 CC',5,3
2012,80000,Diesel,'1461 CC',5,6.75
2014,31045,Petrol,'1197 CC',5,5.65
